gp_code,gp_name,block_code,block_name,zp_code,zp_name
270310,Aladadpur,296948,Sringverpur Dham,111,Prayagraj
84726,Alafganj,2070,Shahabad,167,Rampur
87768,Ala Gaon,2116,Jamunaha,172,Shravasti
76276,Alahabash,1926,Bridgemanganj,155,Maharajganj
91358,Alahadadpur,2170,Jaisinghpur,176,Sultanpur
91112,Alahdadpur,2166,Dostpur,176,Sultanpur
90269,Alahi,2152,Chatra,175,Sonbhadra
85604,Alahnpur,2082,Sarsawan,168,Saharanpur
90171,Alaipur,2150,Sidhauli,174,Sitapur
72937,Alai Urf Bakshipar,1874,Sarsawan,149,Kaushambi
82093,Alakthan,2026,Marori,164,Pilibhit
271422,Alamapur,2150,Sidhauli,174,Sitapur
79233,Alamgir Pur,1979,Rohta,160,Meerut
79143,Alamgirpur Badhla,1977,Parikshitgarh,160,Meerut
79270,Alamgirpur-Faridpur,1980,Sardhana,160,Meerut
80528,Alampur,2000,Dilari,162,Moradabad
83837,Alampur,2055,Lalganj,166,Rae Bareli
85076,Alampur,2074,Gangoh,168,Saharanpur
85540,Alampur,2081,Sadauli Qadeem,168,Saharanpur
87013,Alampur,2101,Jaitipur,171,Shahjahanpur
87455,Alampur,2111,Sindhauli,171,Shahjahanpur
89961,Alampur,2147,Rampur Mathura,174,Sitapur
269286,Alampur,2048,Chhatoh,166,Rae Bareli
79188,Alampur Buzurg,1978,Rajpura,160,Meerut
271194,Alampur Deha,1942,Barnahal,157,Mainpuri
85157,Alampur Kalan,2075,Muzaffarabad,168,Saharanpur
80231,Alampur Kudeya,1996,Baniyakhera,259726,Sambhal
92400,Alampur Latifpur,2189,Hasanganj,177,Unnao
86817,Alampur Pipriya,2098,Banda,171,Shahjahanpur
80817,Alam Sarai,2004,Panwasa,259726,Sambhal
75133,Alapur,1907,Jakhaura,152,Lalitpur
82656,Alapur,2033,Kalakankar,165,Pratapgarh
91756,Alapur,2176,Motigarpur,176,Sultanpur
270611,Alapur,1963,Fatehpur Madaun,159,Mau
78611,Alauddin Patti,1966,Mohammadabad Gohana,159,Mau
78612,Alauddinpur,1966,Mohammadabad Gohana,159,Mau
93384,Alauddinpur,2203,Kashi Vidyapeeth,178,Varanasi
91359,Alavalpur,2170,Jaisinghpur,176,Sultanpur
45095,Alawalpur,1425,Mauaima,111,Prayagraj
81537,Alawalpur,2017,Shahpur,163,Muzaffarnagar
83633,Alawalpur,2050,Deenshah Gaura,166,Rae Bareli
267268,Alawalpur,2043,Sangipur,165,Pratapgarh
271494,Alawalpur,2145,Parsendi,174,Sitapur
272195,Alawalpur,2197,Sumerpur,177,Unnao
80232,Alawalpuri,1996,Baniyakhera,259726,Sambhal
72653,Alawalpur Tikari,1869,Kara,149,Kaushambi
72938,Alawara,1874,Sarsawan,149,Kaushambi
90172,Albada,2150,Sidhauli,174,Sitapur
76926,Aldahiya Mahdeva,1936,Pharenda,155,Maharajganj
91483,Aldamaoo Noorpur,2172,Kadipur,176,Sultanpur
75356,Aldampur,1911,Bakshi-Ka-Talab,153,Lucknow
92065,Aldao,2183,Auras,177,Unnao
78730,Aldemau,1968,Ranipur,159,Mau
239581,Aldi,2012,Kandhla,259727,Shamli
80604,Aledadpur,2001,Kundarki,162,Moradabad
80233,Alehdadpur Chammu,1996,Baniyakhera,259726,Sambhal
92170,Algangarh,2185,Bichhiya,177,Unnao
242403,Alhadadpur Baihari,2102,Jalalabad,171,Shahjahanpur
44934,Alhava,1423,Koraon,111,Prayagraj
85158,Alheri,2075,Muzaffarabad,168,Saharanpur
269213,Alhuwa,1989,Narainpur,161,Mirzapur
90856,Aliabad,2161,Baldirai,176,Sultanpur
80529,Aliabad Sadik (M.S.T) Hal,2000,Dilari,162,Moradabad
87014,Ali Akbarpur Urf Navada,2101,Jaitipur,171,Shahjahanpur
73865,Aliapur,1888,Pasgawan,150,Kheri
82035,Aliapur,2025,Lalaurikhera,164,Pilibhit
73179,"Alia,Pur",1878,Bijuwa,150,Kheri
88806,Alidapur,2130,Shoharatgarh,173,Siddharth Nagar
73067,Aliganj,1876,Bankeyganj,150,Kheri
271866,Aliganj,2059,Salon,166,Rae Bareli
84661,Aliganj Benazeer,2069,Saidnagar,167,Rampur
77573,Alilpur Keshavpur,1947,Kishni,157,Mainpuri
90740,Alimuddinpur,2159,Akhand Nagar,176,Sultanpur
78547,Alinagar,1965,Kopaganj,159,Mau
268303,Alinagar,2113,Ekona,172,Shravasti
73522,Ali Nagar,1883,Mitauli,150,Kheri
86041,Ali Nagar,2088,Nath Nagar,169,Sant Kabeer Nagar
269364,Alinagar Askaranpur,2058,Rohania,166,Rae Bareli
273838,Alinagar Dharam Nagar,2115,Hariharpur Rani,172,Shravasti
84827,Alinagar Jagir,2071,Suar,167,Rampur
84473,Ali Nagar Janoobi,2067,Chamraon,167,Rampur
84828,Alinagar North,2071,Suar,167,Rampur
268394,Alinagar Shumali,2069,Saidnagar,167,Rampur
78731,Ali Nager,1968,Ranipur,159,Mau
77804,Alipur,1951,Baldeo,158,Mathura
78410,Alipur,1963,Fatehpur Madaun,159,Mau
83170,Alipur,2041,Rampur Sanramgarh,165,Pratapgarh
83887,Alipur,2056,Mahrajganj,166,Rae Bareli
90912,Alipur,2162,Bhadaiya,176,Sultanpur
92225,Alipur,2186,Bighapur,177,Unnao
85541,Alipura,2081,Sadauli Qadeem,168,Saharanpur
85605,Alipura,2082,Sarsawan,168,Saharanpur
266879,Alipura,1941,Panwari,156,Mahoba
267254,Alipura,2074,Gangoh,168,Saharanpur
81141,Ali Pura,2009,Charthawal,163,Muzaffarnagar
80452,Alipura Khalsa,1999,Chhajlet,162,Moradabad
79033,Alipur Alampur,1974,Machra,160,Meerut
85159,Alipur Alis Bhagwala,2075,Muzaffarabad,168,Saharanpur
80453,Alipura Mazra Kui,1999,Chhajlet,162,Moradabad
81093,Alipur Aterna,2008,Budhana,163,Muzaffarnagar
83634,Alipur Chakrai,2050,Deenshah Gaura,166,Rae Bareli
297315,Alipur Jeondera,1998,Bilari,162,Moradabad
72654,Alipurjita,1869,Kara,149,Kaushambi
81047,Alipur Kalan,2007,Baghara,163,Muzaffarnagar
81048,Alipurkhurd,2007,Baghara,163,Muzaffarnagar
92066,Alipur Michlaula,2183,Auras,177,Unnao
78922,Alipur Morna,1971,Hastinapur,160,Meerut
77739,Alipur Patti,1950,Sultanganj,157,Mainpuri
85160,Alipur Sambhalki (Aht.,2075,Muzaffarabad,168,Saharanpur
268034,Ali Pur Thaka,2066,Bilaspur,167,Rampur
87196,Aliyapur,2105,Khudaganj Katra,171,Shahjahanpur
81538,Aliyarpur Dei,2017,Shahpur,163,Muzaffarnagar
84884,Allahapur,2071,Suar,167,Rampur
88165,Allahapur,2122,Domariyaganj,173,Siddharth Nagar
81887,Allahbad Simra,2023,Bilsanda,164,Pilibhit
80372,Allahdadpur Karar,1998,Bilari,162,Moradabad
80373,Allahdadpur Khem Urf Raipur,1998,Bilari,162,Moradabad
85235,Allanpur Atla,2076,Nagal,168,Saharanpur
80606,Allapur Bhikan,2001,Kundarki,162,Moradabad
77482,Allau,1945,Jageer,157,Mainpuri
77740,Allikhera,1950,Sultanganj,157,Mainpuri
73113,Allipur,1877,Behjam,150,Kheri
73290,Allipur,1880,Isanagar,150,Kheri
73361,Allipur,1881,Kumbhigola,150,Kheri
73866,Allipur,1888,Pasgawan,150,Kheri
77518,Allipur,1946,Karhal,157,Mainpuri
81254,Allipur,2011,Kairana,259727,Shamli
89154,Allipur,2135,Gondlamau,174,Sitapur
269995,Allipur,1965,Kopaganj,159,Mau
270838,Allipuralirja,2132,Ailiya,174,Sitapur
88910,Allipur Bandiya,2132,Ailiya,174,Sitapur
80818,Allipur Buzurg,2004,Panwasa,259726,Sambhal
79120,Allipur Jijmana,1976,Meerut,160,Meerut
90741,Allipurkanpa,2159,Akhand Nagar,176,Sultanpur
92341,Allmaou Saray,2188,Ganj Moradabad,177,Unnao
93138,Allopur,2200,Chiraigaon,178,Varanasi
75649,Allupur,1916,Malihabad,153,Lucknow
271097,Aloiya,2137,Kasmanda,174,Sitapur
267609,Aluamaaii,2034,Kunda,165,Pratapgarh
77630,Alupura,1948,Kuraoli,157,Mainpuri
266458,Alwai,1953,Chhata,158,Mathura
80896,Alya Kalyanpur,2005,Sambhal,259726,Sambhal
82710,Ama Asbhaun,2034,Kunda,165,Pratapgarh
74680,Amadaria,1900,Ramkola,151,Kushi Nagar
90589,Amadih,2157,Nagwa,175,Sonbhadra
266612,Amadpur,2081,Sadauli Qadeem,168,Saharanpur
91164,Amahat,2167,Dubepur,176,Sultanpur
266890,Amahi,1891,Dudhahi,151,Kushi Nagar
76622,Amahwa,1932,Nautanwa,155,Maharajganj
87011,Amaipur Sanda,2101,Jaitipur,171,Shahjahanpur
273839,Amamafee,2118,Bansi,173,Siddharth Nagar
270334,Amamai,1946,Karhal,157,Mainpuri
270419,Amanankar,2126,Khuniyaon,173,Siddharth Nagar
80978,Amanatabad,2006,Thakurdwara,162,Moradabad
73422,Amanlala,1882,Lakhimpur,150,Kheri
87523,Amanpur,2112,Tilhar,171,Shahjahanpur
77240,Amanpura,1941,Panwari,156,Mahoba
78163,Amanullapur,1959,Nohjhil,158,Mathura
78964,Amanullapur,1972,Janikhurd,160,Meerut
83417,Amanwa,2045,Amawan,166,Rae Bareli
82318,Amapur,2028,Aspur Deosara,165,Pratapgarh
82594,Amapur Berra,2032,Gaura,165,Pratapgarh
268557,Amara,1884,Mohammadi,150,Kheri
271343,Amaraiya,2146,Pisawan,174,Sitapur
93385,Amarakhairachak,2203,Kashi Vidyapeeth,178,Varanasi
91484,Amaramaoo,6897,Karaudikala,176,Sultanpur
85759,Amar Dobha,2084,Belhar Kala,169,Sant Kabeer Nagar
87575,Amare Bhariya,2113,Ekona,172,Shravasti
82036,Amarganj Mustqil,2025,Lalaurikhera,164,Pilibhit
86174,Amarha,2090,Santha,169,Sant Kabeer Nagar
78732,Amarhat,1968,Ranipur,159,Mau
266783,Amarhwa,2117,Sirsiya,172,Shravasti
78733,Amari,1968,Ranipur,159,Mau
82595,Amari,2032,Gaura,165,Pratapgarh
270162,Amari,2162,Bhadaiya,176,Sultanpur
81720,Amaria,2021,Amariya,164,Pilibhit
88360,Amariya,2124,Jogia,173,Siddharth Nagar
88986,Amar Nagar,2133,Behta,174,Sitapur
91845,Amaroopur,2178,P.P.Kamaicha,176,Sultanpur
93140,Amar Patti,2200,Chiraigaon,178,Varanasi
82394,Amarpur,2029,Baba Belkharnath Dham,165,Pratapgarh
297391,Amarpur,1592,Rajpura,259726,Sambhal
243430,Amar Pur Aao,2186,Bighapur,177,Unnao
80234,Amarpur Kashi,1998,Bilari,162,Moradabad
79034,Amarpur Mazra Khandawli,1974,Machra,160,Meerut
85411,Amarpur Sheikhpur Chandpur,2079,Puwarka,168,Saharanpur
267715,Amarpur Urf Begampur,2079,Puwarka,168,Saharanpur
78734,Amarsepur,1968,Ranipur,159,Mau
79144,Amarsinghpur,1977,Parikshitgarh,160,Meerut
92171,Amarsus,2185,Bichhiya,177,Unnao
74867,Amarwa Buzurg,1903,Tamkuhiraj,151,Kushi Nagar
86175,Amathari,2090,Santha,169,Sant Kabeer Nagar
90413,Amaud,2155,Ghorawal,175,Sonbhadra
91056,Amaujasar Pur,2165,Dhanpatganj,176,Sultanpur
93139,Amauli,2200,Chiraigaon,178,Varanasi
269381,Amauli,2158,Robertsganj,175,Sonbhadra
88038,Amauli Ikdanga,2120,Bhanwapur,173,Siddharth Nagar
87160,Amaura,2104,Kanth,171,Shahjahanpur
89811,Amaura Benirama,2145,Parsendi,174,Sitapur
89812,Amaura Moti Singh,2145,Parsendi,174,Sitapur
93465,Amaut,2204,Pindra,178,Varanasi
76851,Amava,1935,Partawal,155,Maharajganj
74118,Amawa,1892,Fazilnagar,151,Kushi Nagar
75782,Amawa,1918,Sarojaninagar,153,Lucknow
83293,Amawa,2043,Sangipur,165,Pratapgarh
83463,Amawa,2046,Bachharawan,166,Rae Bareli
85680,Amawa,2083,Baghauli,169,Sant Kabeer Nagar
74868,Amawa Bujurg,1903,Tamkuhiraj,151,Kushi Nagar
74869,Amawa Dubey,1903,Tamkuhiraj,151,Kushi Nagar
82840,Amawan,2036,Lalganj,165,Pratapgarh
90367,Amawar,2154,Dudhi,175,Sonbhadra
80819,Amawati Kutabpur,2004,Panwasa,259726,Sambhal
44773,Amba,1421,Kaudhiyara,111,Prayagraj
83576,Amba,2049,Dalmau,166,Rae Bareli
265878,Amba,2200,Chiraigaon,178,Varanasi
92701,Ambahara,2194,Safipur,177,Unnao
72655,Ambai Bujurg,1869,Kara,149,Kaushambi
73180,Ambara,1878,Bijuwa,150,Kheri
83635,Ambara Mathai,2050,Deenshah Gaura,166,Rae Bareli
83838,Ambara Pashchim,2055,Lalganj,166,Rae Bareli
84375,Ambarpur,2066,Bilaspur,167,Rampur
89060,Ambarpur,2134,Biswan,174,Sitapur
90173,Ambarpur,2150,Sidhauli,174,Sitapur
73684,Ambarsot,1885,Nakaha,150,Kheri
85236,Ambauli,2076,Nagal,168,Saharanpur
72765,Ambawan Pashchim,1871,Manjhanpur,149,Kaushambi
72766,Ambawan Purab,1871,Manjhanpur,149,Kaushambi
85298,Ambehati,2077,Nakur,168,Saharanpur
81656,Ambehta,2020,Un,259727,Shamli
85542,Ambehta,2081,Sadauli Qadeem,168,Saharanpur
85491,Ambehta Chand Must.,2080,Rampur Maniharan,168,Saharanpur
85367,Ambehta Mohan,2078,Nanauta,168,Saharanpur
85020,Ambehta Shekha,2073,Deoband,168,Saharanpur
81611,Ambehta Yakubpur,2019,Thana Bhawan,259727,Shamli
77431,Amberpur,1944,Ghiror,157,Mainpuri
81327,Amberpur,2013,Khatauli,163,Muzaffarnagar
270841,Ambowa,2132,Ailiya,174,Sitapur
73423,Ambupur Baherawa,1882,Lakhimpur,150,Kheri
79808,Amdaha,1989,Narainpur,161,Mirzapur
91360,Amdeva,2170,Jaisinghpur,176,Sultanpur
268122,Amdi,1933,Nichlaul,155,Maharajganj
74269,Amdiha,1894,Kaptainganj,151,Kushi Nagar
92342,Ameer Pur Gambhirpur,2188,Ganj Moradabad,177,Unnao
79189,Amehra Adipur,1978,Rajpura,160,Meerut
44426,Amepur,1416,Dhanupur,111,Prayagraj
91165,Ametha,2167,Dubepur,176,Sultanpur
92514,Amethan Gadhi,2191,Mianganj,177,Unnao
73251,Amethi,1879,Dhaurhara,150,Kheri
73523,Amethi,1883,Mitauli,150,Kheri
75543,Amethiasalempur,1914,Kakori,153,Lucknow
73114,Amghat,1877,Behjam,150,Kheri
88595,Amhat,2127,Lotan,173,Siddharth Nagar
77357,Amhira,1943,Bewar,157,Mainpuri
267607,Amilaha,2034,Kunda,165,Pratapgarh
270914,Amilaudha,2155,Ghorawal,175,Sonbhadra
45443,Amilia Tarhar,1430,Shankargarh,111,Prayagraj
44377,Amiliya,1415,Chaka,111,Prayagraj
45210,Amiliya,1427,Phulpur,111,Prayagraj
89619,Amiliya,2142,Maholi,174,Sitapur
269713,Amiliya,6897,Karaudikala,176,Sultanpur
269246,Amiliya Bisui,2170,Jaisinghpur,176,Sultanpur
45562,Amiliya Kala,1432,Uruwan,111,Prayagraj
44935,Amiliyapal,1423,Koraon,111,Prayagraj
44701,Amilo,1420,Karchhana,111,Prayagraj
72939,Amina,1874,Sarsawan,149,Kaushambi
79035,Aminabad Urf Baragoan,1974,Machra,160,Meerut
79121,Aminagar Urf Bhur Baral,1976,Meerut,160,Meerut
93558,Amini,2205,Sevapuri,178,Varanasi
72767,Aminpur Sawaron,1871,Manjhanpur,149,Kaushambi
82461,Amipur,2030,Babaganj,165,Pratapgarh
89367,Amipur Grant,2138,Khairabad,174,Sitapur
78735,Amiraha,1968,Ranipur,159,Mau
79895,Amirati,1990,Pahari,161,Mirzapur
271544,Amirati,2149,Sakran,174,Sitapur
81049,Amirnagar,2007,Baghara,163,Muzaffarnagar
88911,Amirnagar,2132,Ailiya,174,Sitapur
73362,Amir Nagar,1881,Kumbhigola,150,Kheri
77805,Amirpur,1951,Baldeo,158,Mathura
73665,Amirta Patheli,1884,Mohammadi,150,Kheri
266858,Ami Saray Saif Khan,2039,Patti,165,Pratapgarh
83294,Amishankerpur,2043,Sangipur,165,Pratapgarh
89227,Amitiya,2136,Hargaon,174,Sitapur
82094,Amkhera,2026,Marori,164,Pilibhit
81721,Amkhera (Amaria),2021,Amariya,164,Pilibhit
81813,Amkhera Lucknow,2022,Barkhera,164,Pilibhit
266647,Amkhidiya,2021,Amariya,164,Pilibhit
81888,Amkhirya T. Pagar,2023,Bilsanda,164,Pilibhit
91551,Amkol,2173,Kurebhar,176,Sultanpur
73685,Amkotwa,1885,Nakaha,150,Kheri
75594,Amlauli (Kidaura),1915,Mal,153,Lucknow
83358,Amli Dandh,2044,Shivgarh,165,Pratapgarh
90414,Amli Pokhar,2155,Ghorawal,175,Sonbhadra
91361,Amliyashikara,2170,Jaisinghpur,176,Sultanpur
271523,Amlora,2148,Reusa,174,Sitapur
78411,Amma Bhelaur,1963,Fatehpur Madaun,159,Mau
271153,Ammadei,2088,Nath Nagar,169,Sant Kabeer Nagar
269714,Amnayikpur,6897,Karaudikala,176,Sultanpur
79726,Amoi,1988,Nagar (City),161,Mirzapur
79938,Amoi,1991,Patehra,161,Mirzapur
92401,Amoia,2189,Hasanganj,177,Unnao
79939,Amoi Purwa,1991,Patehra,161,Mirzapur
90635,Amokhr,2158,Robertsganj,175,Sonbhadra
88166,Amonatiwri,2122,Domariyaganj,173,Siddharth Nagar
45147,Amora,1426,Meja,111,Prayagraj
45358,Amora,1429,Saidabad,111,Prayagraj
75252,Amora,1909,Mehroni,152,Lalitpur
82395,Amraha,2029,Baba Belkharnath Dham,165,Pratapgarh
82164,Amraiya Kalan,2027,Puranpur,164,Pilibhit
81971,Amra Karor,2024,Bisalpur,164,Pilibhit
91485,Amrathuo Dadiya,2172,Kadipur,176,Sultanpur
82782,Amrauna,2035,Lakshamanpur,165,Pratapgarh
76703,Amra Urf Jhulnipur,1933,Nichlaul,155,Maharajganj
87015,Amredi,2101,Jaitipur,171,Shahjahanpur
44641,Amreha,1419,Jasra,111,Prayagraj
92580,Amretha,2192,Nawabganj,177,Unnao
81972,Amrita Khas,2024,Bisalpur,164,Pilibhit
73686,Amritapur,1885,Nakaha,150,Kheri
268830,Amritapur,1889,Phoolbehar,150,Kheri
269255,Amroha,1928,Ghughli,155,Maharajganj
73867,Amrolia,1888,Pasgawan,150,Kheri
79077,Amroli Urf Baragoan,1975,Mawana Kalan,160,Meerut
269078,Amsahan,1928,Ghughli,155,Maharajganj
82396,Amsauna,2029,Baba Belkharnath Dham,165,Pratapgarh
89155,Amtamau,2135,Gondlamau,174,Sitapur
75707,Amua Muratajapur,1917,Mohanlalganj,153,Lucknow
82892,Amuvaahi,2037,Magraura,165,Pratapgarh
87717,Amwa,2115,Hariharpur Rani,172,Shravasti
74061,Amwadiger,1891,Dudhahi,151,Kushi Nagar
74060,Amwa Khas,1891,Dudhahi,151,Kushi Nagar
74870,Amwa Mehant,1903,Tamkuhiraj,151,Kushi Nagar
74119,Amwa Sri Dubey,1892,Fazilnagar,151,Kushi Nagar
268907,Anaie,2086,Khalilabad,169,Sant Kabeer Nagar
75472,Anaiya Khargapur,1913,Gosaiganj,153,Lucknow
80170,Anandpur,1995,Bahjoi,259726,Sambhal
82165,Anandpur Urf Bhagwantpur,2027,Puranpur,164,Pilibhit
85368,Anant Mao,2078,Nanauta,168,Saharanpur
74798,Anantpur,1902,Sukrauli,151,Kushi Nagar
93386,Anantpur,2203,Kashi Vidyapeeth,178,Varanasi
79727,Anantram Patti,1988,Nagar (City),161,Mirzapur
44823,Anapur,296948,Sringverpur Dham,111,Prayagraj
265901,Anaura,2202,Harahua,178,Varanasi
75439,Anaura Kalan,1912,Chinhat,153,Lucknow
87456,Anava,2111,Sindhauli,171,Shahjahanpur
264095,Anchikalan,1977,Parikshitgarh,160,Meerut
77519,Andani,1946,Karhal,157,Mainpuri
267937,Andanwa,2030,Babaganj,165,Pratapgarh
89620,Andapur,2142,Maholi,174,Sitapur
91486,Andaraypur,2172,Kadipur,176,Sultanpur
78879,Andawali,1970,Daurala,160,Meerut
75068,Andela,1906,Birdha,152,Lalitpur
271573,Andeshnagar,2139,Laharpur,174,Sitapur
83044,Andevari,2039,Patti,165,Pratapgarh
81889,Andha,2023,Bilsanda,164,Pilibhit
270068,Andha,2106,Khutar,171,Shahjahanpur
89295,Andhana,2137,Kasmanda,174,Sitapur
74569,Andhari Bari,1899,Padrauna,151,Kushi Nagar
82657,Andharipur,2033,Kalakankar,165,Pratapgarh
87576,Andhar Purwa,2113,Ekona,172,Shravasti
72656,Andhawa,1869,Kara,149,Kaushambi
72940,Andhawa,1874,Sarsawan,149,Kaushambi
271211,Andher,1907,Jakhaura,152,Lalitpur
45032,Andhi,1424,Manda,111,Prayagraj
242958,Andhi Dei,2103,Kalan,171,Shahjahanpur
75134,Andhiyari,1907,Jakhaura,152,Lalitpur
265361,Andhpurdev,1918,Sarojaninagar,153,Lucknow
74332,Andhya,1895,Kasaya,151,Kushi Nagar
270983,Andhya,1935,Partawal,155,Maharajganj
44824,Andiyari,296948,Sringverpur Dham,111,Prayagraj
87330,And Khera,2109,Nigohi,171,Shahjahanpur
81722,Andrayan Mustqil,2021,Amariya,164,Pilibhit
77302,Andupur,1942,Barnahal,157,Mainpuri
269577,Anduva,2122,Domariyaganj,173,Siddharth Nagar
273970,Anduva Sanichara,2120,Bhanwapur,173,Siddharth Nagar
77241,Andwara,1941,Panwari,156,Mahoba
93061,Aneai,2199,Baragaon,178,Varanasi
83171,Anehra,2041,Rampur Sanramgarh,165,Pratapgarh
77806,Angai,1951,Baldeo,158,Mathura
89554,Angethuwa,2141,Mahmudabad,174,Sitapur
77055,Anghaura,1938,Charkhari,156,Mahoba
270977,Angnakol,2173,Kurebhar,176,Sultanpur
88912,Angrasi,2132,Ailiya,174,Sitapur
89813,Angrasi,2145,Parsendi,174,Sitapur
90104,Angrasi,2149,Sakran,174,Sitapur
89962,Angraura,2147,Rampur Mathura,174,Sitapur
83708,Anguri1,2052,Harchandpur,166,Rae Bareli
269720,Aniruddhpur,2159,Akhand Nagar,176,Sultanpur
89432,Aniya Kalan,2139,Laharpur,174,Sitapur
45359,Anjana,1429,Saidabad,111,Prayagraj
77686,Anjani,1949,Mainpuri,157,Mainpuri
90525,Anjani,2156,Myorpur,175,Sonbhadra
91057,Anjer,2165,Dhanpatganj,176,Sultanpur
268857,Anjnapur,1889,Phoolbehar,150,Kheri
80820,Anjr,2004,Panwasa,259726,Sambhal
81890,Ankoda,2023,Bilsanda,164,Pilibhit
45444,Ankoria,1430,Shankargarh,111,Prayagraj
78548,Annupar,1965,Kopaganj,159,Mau
78613,Annu Par,1966,Mohammadabad Gohana,159,Mau
89486,Anogi,2140,Machhrehta,174,Sitapur
75069,Anora,1906,Birdha,152,Lalitpur
78219,Anorha,1960,Raya,158,Mathura
44702,Antahiya,1420,Karchhana,111,Prayagraj
82658,Antamau,2033,Kalakankar,165,Pratapgarh
45360,Antaraura Ta. Basagit,1429,Saidabad,111,Prayagraj
86176,Antari Nankar,2090,Santha,169,Sant Kabeer Nagar
44642,Antarsuiya,1419,Jasra,111,Prayagraj
81328,Anti,2013,Khatauli,163,Muzaffarnagar
83930,Anti Naugawan,2057,Rahi,166,Rae Bareli
82957,Antpur,2038,Mandhata,165,Pratapgarh
83045,Antpur,2039,Patti,165,Pratapgarh
81329,Antwara,2013,Khatauli,163,Muzaffarnagar
92762,Anup Pur,2195,Sikandarpur Karan,177,Unnao
77520,Anupur,1946,Karhal,157,Mainpuri
83932,Anuruddhapur,2057,Rahi,166,Rae Bareli
79593,Anurudhpur Pashchim Patti,1985,Kon,161,Mirzapur
79594,Anurudhpur Purab Patti,1985,Kon,161,Mirzapur
45286,Anuva,1428,Pratappur,111,Prayagraj
84727,Anwa,2070,Shahabad,167,Rampur
267069,Anwariya Talibabad,2066,Bilaspur,167,Rampur
271360,Anwarpur,2150,Sidhauli,174,Sitapur
85161,Anwarpur Barauli,2075,Muzaffarabad,168,Saharanpur
77935,Anwla Sultanpur Bangar,1954,Farah,158,Mathura
80454,Anyari Urf Alinagar,1999,Chhajlet,162,Moradabad
92515,Aorai,2191,Mianganj,177,Unnao
88167,Aoratal,2122,Domariyaganj,173,Siddharth Nagar
83295,Aoripur Naugir,2043,Sangipur,165,Pratapgarh
78345,Apdariya Harpura,1962,Dohri Ghat,159,Mau
91168,Aphalepur,2167,Dubepur,176,Sultanpur
73424,Aqbalpur,1882,Lakhimpur,150,Kheri
84376,Aqilpur,2066,Bilaspur,167,Rampur
268727,Araaje Mahuwa,1932,Nautanwa,155,Maharajganj
90237,Araghat,2151,Babhani,175,Sonbhadra
44516,Arai,1417,Handia,111,Prayagraj
44703,Arai,1420,Karchhana,111,Prayagraj
78614,Araila,1966,Mohammadabad Gohana,159,Mau
83046,Araila,2039,Patti,165,Pratapgarh
270737,Araji Sarkar Urf Bairiyahwa,1932,Nautanwa,155,Maharajganj
45361,Ara Kalan,1429,Saidabad,111,Prayagraj
45287,Ara Khurd,1428,Pratappur,111,Prayagraj
74447,Arak Pur,1897,Motichak,151,Kushi Nagar
92226,Aram,2186,Bighapur,177,Unnao
75358,Aramba,1911,Bakshi-Ka-Talab,153,Lucknow
77358,Aram Sarai,1943,Bewar,157,Mainpuri
79339,Arangi Sarpati,1982,Chhanvey,161,Mirzapur
90527,Arangpani,2156,Myorpur,175,Sonbhadra
92516,Ararkala,2191,Mianganj,177,Unnao
81723,Arauli,2021,Amariya,164,Pilibhit
90636,Arauly,2158,Robertsganj,175,Sonbhadra
265475,Arav,1416,Dhanupur,111,Prayagraj
78811,Ardauna,1969,Ratanpura,159,Mau
268227,Ardauna,1933,Nichlaul,155,Maharajganj
87331,Areli Ismailpur,2109,Nigohi,171,Shahjahanpur
79728,Argaja Pandeypur,1988,Nagar (City),161,Mirzapur
92650,Argaon Pasi Khera,2193,Purwa,177,Unnao
92118,Argu Pur,2184,Bangarmau,177,Unnao
44427,Arhani,1416,Dhanupur,111,Prayagraj
89814,Arhawal Khurd,2145,Parsendi,174,Sitapur
78065,Arhera,1957,Mathura,158,Mathura
77102,Ari,1939,Jaitpur,156,Mahoba
78615,Aripur,1966,Mohammadabad Gohana,159,Mau
78487,Ariyaso,1964,Ghosi,159,Mau
88423,Arji,2125,Khesraha,173,Siddharth Nagar
270166,Arjo,2178,P.P.Kamaicha,176,Sultanpur
91113,Arjunaipur,2166,Dostpur,176,Sultanpur
92581,Arjuna Mau,2192,Nawabganj,177,Unnao
82462,Arjun Ateru,2030,Babaganj,165,Pratapgarh
75200,Arjun Khiriya,1908,Mandawara,152,Lalitpur
44517,Arjun Patti,1417,Handia,111,Prayagraj
77574,Arjunpur,1947,Kishni,157,Mainpuri
79729,Arjunpur,1988,Nagar (City),161,Mirzapur
82841,Arjunpur,2036,Lalganj,165,Pratapgarh
91362,Arjunpur,2170,Jaisinghpur,176,Sultanpur
91685,Arjunpur,2175,Lambhua,176,Sultanpur
93560,Arjunpur,2205,Sevapuri,178,Varanasi
269642,Arjunpur,2109,Nigohi,171,Shahjahanpur
270193,Arjunpur,2042,Sandwa Chandrika,165,Pratapgarh
270379,Arjunpur,296948,Sringverpur Dham,111,Prayagraj
80171,Arjunpur Juna,1995,Bahjoi,259726,Sambhal
81973,Arjunpur Must.,2024,Bisalpur,164,Pilibhit
79730,Arjunpur Pathak,1988,Nagar (City),161,Mirzapur
78253,Arjun Todar,1960,Raya,158,Mathura
72710,Arka Fatehpur,1870,Kaushambi,149,Kaushambi
84326,Arkha Mustakil,2065,Unchahar,166,Rae Bareli
